PIP region,year,"Prosperity Gap, z=25/day","Prosperity Gap regional contribution to global, z=25/day","Inequality, z=ybar","Mean, $/day"
OHI,2000,.9664354920387268,.1533719599246979,1.957465767860413,50.63622283935547
OHI,2001,.9583323001861572,.1511718481779099,1.992114782333374,51.96826934814453
OHI,2002,.942202627658844,.1477556377649307,1.975597381591797,52.41965103149414
OHI,2003,.9593822360038757,.1495623588562012,2.02571177482605,52.78688049316406
OHI,2004,.9445482492446899,.1464212089776993,2.017160177230835,53.38954544067383
OHI,2005,.9339903593063354,.1440274119377136,2.025352716445923,54.21235656738281
OHI,2006,.9218247532844543,.141561359167099,2.031758546829224,55.10153961181641
OHI,2007,.8893515467643738,.1361282020807266,2.015365362167358,56.65266418457031
OHI,2008,.9111726880073547,.1390423774719238,2.047921895980835,56.18918228149414
OHI,2009,.8866963982582092,.134750559926033,2.004279851913452,56.5097541809082
OHI,2010,.8968026041984558,.1355778872966766,2.041704177856445,56.91621017456055
OHI,2011,.9031466841697693,.1355064064264297,2.057036161422729,56.9408073425293
OHI,2012,.9137107133865356,.1362025141716003,2.072395801544189,56.70273208618164
OHI,2013,.9209452271461487,.1364224255084991,2.088616609573364,56.69763565063477
OHI,2014,.9392738342285156,.1383044421672821,2.147287845611572,57.15287017822266
OHI,2015,.9263429045677185,.1356039643287659,2.163896799087524,58.3989143371582
OHI,2016,.9076064825057983,.1321211159229279,2.174831867218018,59.90569686889648
OHI,2017,.9211936593055725,.1332897692918777,2.234090805053711,60.63032150268555
OHI,2018,.8628603219985962,.1241185069084167,2.133779048919678,61.82283782958984
OHI,2019,.828738272190094,.118484191596508,2.119550704956055,63.93908309936523
SAS,1990,12.70915985107422,2.740230798721313,1.362314343452454,2.67978835105896
SAS,1991,12.5512638092041,2.720056533813477,1.356421828269958,2.701763391494751
SAS,1992,12.20513248443604,2.660483598709106,1.351362824440002,2.768021583557129
SAS,1993,12.03658771514893,2.640950441360474,1.354153394699097,2.812577247619629
SAS,1994,11.86347389221191,2.620282888412476,1.35591733455658,2.857336282730103
